sitemap_url,final_url,status,canonical,title,h1_count,template_family,local_path
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Exam-p68378.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Exam-p68378.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Exam-p68378.asp,Dental Exam Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dental-Exam-p68378.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Filling-p66934.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Filling-p66934.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Filling-p66934.asp,Dental Filling Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dental-Filling-p66934.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Implants-p66935.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Implants-p66935.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Implants-p66935.asp,Dental Implants Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dental-Implants-p66935.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Sealants-p66944.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Sealants-p66944.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Sealants-p66944.asp,Dental Sealants Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dental-Sealants-p66944.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Services-p66928.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Services-p66928.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Services-p66928.asp,"Dental Services Albany OR - Jeffrey Carl, DMD",2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dental-Services-p66928.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Veneers-Bonding-p66936.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Veneers-Bonding-p66936.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dental-Veneers-Bonding-p66936.asp,Dental Veneers & Bonding Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dental-Veneers-Bonding-p66936.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dentistry-for-Kids-p68391.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dentistry-for-Kids-p68391.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dentistry-for-Kids-p68391.asp,Kids Dentist Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dentistry-for-Kids-p68391.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dentures-p68401.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Dentures-p68401.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Dentures-p68401.asp,Dentures Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Dentures-p68401.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Do-I-Have-Enough-Jawbone-For-Dental-Implants-p80788.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Do-I-Have-Enough-Jawbone-For-Dental-Implants-p80788.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Do-I-Have-Enough-Jawbone-For-Dental-Implants-p80788.asp,Do I have Enough Jawbone for Dental Implants Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Do-I-Have-Enough-Jawbone-For-Dental-Implants-p80788.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Extractions-p68393.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Extractions-p68393.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Extractions-p68393.asp,Tooth Extractions Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Extractions-p68393.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Family-Dentistry-p66929.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Family-Dentistry-p66929.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Family-Dentistry-p66929.asp,"Preventative Dentistry Albany OR - Jeffrey Carl, DMD",2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Family-Dentistry-p66929.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Home-p466.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Home-p466.asp,200,https://jeffreycarldmd.com/,"Dentists in Albany, OR",1,home,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Home-p466.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Does-Invisalign-Work-p78791.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Does-Invisalign-Work-p78791.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-How-Does-Invisalign-Work-p78791.asp,How Does Invisalign Work? Albany OR Invisalign Dentist,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-How-Does-Invisalign-Work-p78791.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Implants-Prevent-Bone-Loss-p80797.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Implants-Prevent-Bone-Loss-p80797.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-How-Implants-Prevent-Bone-Loss-p80797.asp,Dental Implants Prevent Bone Loss Albany OR Guide,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-How-Implants-Prevent-Bone-Loss-p80797.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Long-Do-Dental-Implants-Last-p80789.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Long-Do-Dental-Implants-Last-p80789.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-How-Long-Do-Dental-Implants-Last-p80789.asp,How Long Do Dental Implants Last Albany OR Guide,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-How-Long-Do-Dental-Implants-Last-p80789.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Long-Does-Invisalign-Treatment-Take-p73963.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-How-Long-Does-Invisalign-Treatment-Take-p73963.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-How-Long-Does-Invisalign-Treatment-Take-p73963.asp,How Long Does Invisalign速 Treatment Take? - Timeline & Factors,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-How-Long-Does-Invisalign-Treatment-Take-p73963.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Implant-Restoration-p27240.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Implant-Restoration-p27240.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Implant-Restoration-p27240.asp,Implant Restorations Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Implant-Restoration-p27240.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Inlays-Onlays-p66937.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Inlays-Onlays-p66937.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Inlays-Onlays-p66937.asp,Inlays & Onlays Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Inlays-Onlays-p66937.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-and-Dental-Hygiene-p78792.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-and-Dental-Hygiene-p78792.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-and-Dental-Hygiene-p78792.asp,Invisalign and Dental Hygiene Albany OR Dentist Guide,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Invisalign-and-Dental-Hygiene-p78792.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-for-Adults-p68394.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-for-Adults-p68394.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-for-Adults-p68394.asp,Invisalign for Adults in Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Invisalign-for-Adults-p68394.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-for-Teens-p65513.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-for-Teens-p65513.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-for-Teens-p65513.asp,Invisalign for Teens in Albany OR,3,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Invisalign-for-Teens-p65513.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-p66938.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-p66938.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Invisalign-p66938.asp,Invisalign Albany OR - Clear Aligners,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Invisalign-p66938.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Meet-Dr-Austin-J-Brunson-p66695.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Meet-Dr-Austin-J-Brunson-p66695.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Meet-Dr-Austin-J-Brunson-p66695.asp,Dr. Austin J. Brunson - Albany OR Dentist,2,about-team,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Meet-Dr-Austin-J-Brunson-p66695.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Meet-Dr-Jeffrey-D-Carl-p508.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Meet-Dr-Jeffrey-D-Carl-p508.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Meet-Dr-Jeffrey-D-Carl-p508.asp,"Jeffrey Carl, DMD - Albany OR Dentist",2,about-team,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Meet-Dr-Jeffrey-D-Carl-p508.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Mouthguard-p66939.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Mouthguard-p66939.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Mouthguard-p66939.asp,Dental Mouthguard Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Mouthguard-p66939.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Oral-Cancer-Screening-p68390.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Oral-Cancer-Screening-p68390.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Oral-Cancer-Screening-p68390.asp,Oral Cancer Screening Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Oral-Cancer-Screening-p68390.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Patient-Forms-p27243.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Patient-Forms-p27243.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Patient-Forms-p27243.asp,"Patient Forms - Jeffrey Carl, DMD",2,conversion,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Patient-Forms-p27243.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Patient-Info-p27244.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Patient-Info-p27244.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Patient-Info-p27244.asp,"Patient Info - Jeffrey Carl, DMD",2,patient-resource,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Patient-Info-p27244.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Periodontal-Care-p66940.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Periodontal-Care-p66940.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Periodontal-Care-p66940.asp,Periodontal Care Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Periodontal-Care-p66940.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Porcelain-Crown-p66941.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Porcelain-Crown-p66941.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Porcelain-Crown-p66941.asp,Porcelain Crown Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Porcelain-Crown-p66941.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Preventive-Dentistry-p75431.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Preventive-Dentistry-p75431.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Preventive-Dentistry-p75431.asp,"Preventive Dentistry - dentist Albany OR - Jeffrey Carl, DMD",2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Preventive-Dentistry-p75431.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Professional-Cleanings-p68392.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Professional-Cleanings-p68392.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Professional-Cleanings-p68392.asp,Professional Teeth Cleanings in Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Professional-Cleanings-p68392.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Request-Appointment-p65415.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Request-Appointment-p65415.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Request-Appointment-p65415.asp,"Request a Dentist Appointment in Albany, OR",2,conversion,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Request-Appointment-p65415.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Restorative-Dentistry-p66930.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Restorative-Dentistry-p66930.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Restorative-Dentistry-p66930.asp,"Restorative Dentistry Albany OR - Jeffrey Carl, DMD",2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Restorative-Dentistry-p66930.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Reviews-p27239.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Reviews-p27239.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Reviews-p27239.asp,"Albany Dentist Reviews - Jeffrey Carl, DMD",2,patient-resource,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Reviews-p27239.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Root-Canal-Treatment-p68731.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Root-Canal-Treatment-p68731.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Root-Canal-Treatment-p68731.asp,"Root Canal Treatment in Albany, OR",2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Root-Canal-Treatment-p68731.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Scaling-and-Root-Planing-p81447.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Scaling-and-Root-Planing-p81447.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Scaling-and-Root-Planing-p81447.asp,Scaling and Root Planing Albany OR | Gum Disease Care,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Scaling-and-Root-Planing-p81447.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Sleep-Apnea-Treatment-p70027.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Sleep-Apnea-Treatment-p70027.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Sleep-Apnea-Treatment-p70027.asp,Sleep Apnea Treatment in Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Sleep-Apnea-Treatment-p70027.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-TMJ-TMD-p68395.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-TMJ-TMD-p68395.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-TMJ-TMD-p68395.asp,TMJ Treatment Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-TMJ-TMD-p68395.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Teeth-Whitening-p66942.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Teeth-Whitening-p66942.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Teeth-Whitening-p66942.asp,Teeth Whitening Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Teeth-Whitening-p66942.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Tooth-Extraction-p68732.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Tooth-Extraction-p68732.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Tooth-Extraction-p68732.asp,Tooth Extraction in Albany OR,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Tooth-Extraction-p68732.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Tour-Our-Office-p27073.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Tour-Our-Office-p27073.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Tour-Our-Office-p27073.asp,"Tour Our Albany Dental Office - Jeffrey Carl, DMD",2,about-team,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Tour-Our-Office-p27073.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Treatment-for-Overbites-Underbites-and-Crossbites-p73964.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Treatment-for-Overbites-Underbites-and-Crossbites-p73964.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Treatment-for-Overbites-Underbites-and-Crossbites-p73964.asp,"Treatment for Overbites, Underbites & Crossbites - Effective Solutions",2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Treatment-for-Overbites-Underbites-and-Crossbites-p73964.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Types-of-Dental-Implants-p80288.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Types-of-Dental-Implants-p80288.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Types-of-Dental-Implants-p80288.asp,Types of Dental Implants Albany OR | Tooth Options,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Types-of-Dental-Implants-p80288.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-What-is-Sleep-Apnea-p68396.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-What-is-Sleep-Apnea-p68396.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-What-is-Sleep-Apnea-p68396.asp,What Is Sleep Apnea?,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-What-is-Sleep-Apnea-p68396.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Who-is-a-Candidate-for-Implants-p68398.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Who-is-a-Candidate-for-Implants-p68398.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Who-is-a-Candidate-for-Implants-p68398.asp,Who is a Candidate for Dental Implants?,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Who-is-a-Candidate-for-Implants-p68398.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Why-Clear-Aligners-p79088.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-Why-Clear-Aligners-p79088.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-Why-Clear-Aligners-p79088.asp,Clear Aligners Albany OR | Discreet Teeth Straightening,2,service-detail,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-Why-Clear-Aligners-p79088.asp.html
https://www.jeffreycarldmd.com/p/dentist-Albany-OR-eNewsletter-p564.asp,https://www.jeffreycarldmd.com/p/dentist-Albany-OR-eNewsletter-p564.asp,200,https://jeffreycarldmd.com/p/dentist-Albany-OR-eNewsletter-p564.asp,Dental Newsletter Albany OR,2,patient-resource,capture/html/www.jeffreycarldmd.com_p_dentist-Albany-OR-eNewsletter-p564.asp.html
https://www.jeffreycarldmd.com/p/dentist-Aumsville-p72504.asp,https://www.jeffreycarldmd.com/p/dentist-Aumsville-p72504.asp,200,https://jeffreycarldmd.com/p/dentist-Aumsville-p72504.asp,"Dentists Near Aumsville, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Aumsville-p72504.asp.html
https://www.jeffreycarldmd.com/p/dentist-Brownsville-p72494.asp,https://www.jeffreycarldmd.com/p/dentist-Brownsville-p72494.asp,200,https://jeffreycarldmd.com/p/dentist-Brownsville-p72494.asp,"Dentists Near Brownsville, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Brownsville-p72494.asp.html
https://www.jeffreycarldmd.com/p/dentist-Corvallis-p72488.asp,https://www.jeffreycarldmd.com/p/dentist-Corvallis-p72488.asp,200,https://jeffreycarldmd.com/p/dentist-Corvallis-p72488.asp,"Dentists Near Corvallis, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Corvallis-p72488.asp.html
https://www.jeffreycarldmd.com/p/dentist-Dallas-p72501.asp,https://www.jeffreycarldmd.com/p/dentist-Dallas-p72501.asp,200,https://jeffreycarldmd.com/p/dentist-Dallas-p72501.asp,"Dentists Near Dallas, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Dallas-p72501.asp.html
https://www.jeffreycarldmd.com/p/dentist-Halsey-p72495.asp,https://www.jeffreycarldmd.com/p/dentist-Halsey-p72495.asp,200,https://jeffreycarldmd.com/p/dentist-Halsey-p72495.asp,"Dentists Near Halsey, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Halsey-p72495.asp.html
